text,label
   Portugal fluked their way through 2 penalty shoot outs and CR didn’t play the final,0
   I'm not screwed any more than you are. Been hearing this same dream of the liberals. What do you think  happens if Trump gets removed,1
 He is toxic even for alligators,1
"     needs to take action instead of turning a blind eye to what occurred. It was shameful behaviour, tantamount to organised bullying. Reprehensible"" just a word. If she ignores it. she is part of problem. Ineffective leadership entrenches this rot in ALP party culture""",0
 The black helmets would have been hotter,0
 C’mon brah! Go finish your mother fucking apple cider beer and shut the fuck up!!! Adults are trying to have some fun on Twitter... 🖕🏽😂🖕🏽 URL,1
 You are far too kind 😍😊🤗,0
#WashingtonPost broke the story therapist notes Miss Ford stated four men assaulted her 😠 now it's two😮 #VoteDemsOut to end #DirtyTricks stop what's wrong with #DC #Kavanaugh #maga #FoxNews #Liar #CNN #msnbc #SenFlake #Wrong to use #MeToo for politics  #ChristineBlaseyFord URL,1
    You forgot to tag your Bulletproof bullshit mate  .  You got sucked into the vortex Tom and now you are drinking all the koolaid.,1
    DaveB the most boring man to have ever graced SIMB. Thank fuck he was run off the BORED,1
  you are awesome! Thank you. You give humanity hope!,0
  yet another “good guy with a gun....”🤦‍♀️ WE NEED COMMON SENSE GUN CONTROL LEGISLATION #doSomthing  #VoteTheGOPOut #CountryOverParty  Documents: Alleged mass murderer thought wife was cheating URL,1
 Cue the liberals’ moral shunning of society for a minute; as they take a break from trying to ruin Brett Kavanaugh’s life &amp; humiliating his family.,0
TRYING TO HIDE ALL THE EVIDENCE 😂😎✍👀 #MAGA #QANON #TRUMP #WWG1WGA #QARMY #QALERT #MAGAFORALLINC  🤔 #TOOLATE😎 👇 URL,0
  Fuck this !! He acted like The father of the girl killed at Parkland was a bug.  Instead of telling us how much he loves these girls he should tell them the truth that he really doesnt give a shit if they are killed by a crazy white guy with an AR 15!,1
 So you are OK with Boris Johnson having to have police protection from Antifa/Momentum then? Tories are clearly scared of  because the Tories know they are not delivering the Brexit that 17.4 million people voted for. Shame Tories do not condemn Antifa.,0
 💀yo ass probably playing it on super easy too smh go home,1
👇Please retweet this #TrumpNation #TrumpTrain #MAGA #KAG #DrainingTheDeepStateSwamp URL,0
 hello i ate soup and now i'm very tired but i love you,0
  He is complicit in the abuse of young men. Why would he care about a woman. He make me sick.,0
 Clearly it does bc the cheerleader is smaller than the other girl and she whooped that ass after being slammed to the ground and everything,0
 Right..? Total OCD right there lol Yeah...totally gonna floss that sucker off.,1
Mueller proves the judicial system is weaponized.  Democrat special councils only charge Republicans.  So if we play the game then Republican special councils should charge Democrats.  Right!   Balls in your court Republicans.   MAGA URL,1
"      Nobody wants to take your guns, we just want gun control of what guns we will allow you to have"".""",1
 Answer: DiFi and Antifa Democrats have NO sense of decency remaining,0
 CONGRATULATION YOU ARE A PUN MASTER 🎉🎉,0
 Have the vote.  Enough delay tactics.  This is an allegation.  He is not convicted.,0
 no one attacked Kavanope!! We are allowed to question  liars.  He is secretive and He lied under oath. What more do you need?,1
   disgusting. These people will take over this country one day and then all the lefties and liberals will be very upset when they are forced to wear a burka. Imagine  😂. The worst mistake EVER was letting these people in so freely. They do not appreciate it.,1
   You are 100% right; successful prosecution will send the right message.   That said the inability of a voter to take a photo evidence of the party voted reduces the likelihood of vote buying.  No party will waste money with this new approach because there is zero guarantee.,0
 Agree #transparency #ReleaseTheDocuments #MAGA,0
 Dumb kid,1
 Die bitch,1
  Got knocked out in the first round and one a shitty decision,1
  Is he crazy? Where is SS detail.. How are they making sure some crazy liberal with a gun doesn't show up?,1
#realDonaldTrump You've been rather quiet today. I hope that you have spent some time thinking about your endgame with Vlad. I know you probably know this but you are very expendable to him. When we take the country back what will you do?He will not be happy with you! Ponder this,0
 Fascist always control the media.,1
   I agree! I guess Dems are saying that they’re worried about some October surprise where the FISA docs are released leading up to the election.😊🇺🇸MAGA!,1
 She is such a £ucking liar! You turned on the lights and did not notice it was not YOUR apartment? You had to go look at the number? WTF is she on?,0
 Kane trying to stay relevant? Ever thought the cats were beaten by a better/hungrier side ? He is kidding him self if he thinks they were worried about whacky Wednesday instead of concentrating on a footy final. #flog,0
                                  Nice list. Of course I am against gun control. I am also in favor of freedom of religion. People can believe whatever horseshit they like. They just need to keep it out of schools. Creationism has no place in schools.,0
"   Not progressive at all Article II, section 1 of the Constitution 1790 says he is a citizen and 44 years as a resident of Texas says he can say y'all""""",0
 I wish liberals would keep their promises,0
  I'm not in uncomefortbul miss Williams is a great actor or she thinks she is miss Williams is out of order in what she said to the ref rules apply even to miss Williams but your turning it in to o as a women don't this bone that miss Williams is out of order that's a stone wall,1
 Please tell the type of suede you are using for these pants to be $474.00. Must be shipped straight from Russa #GAPBeLike URL,0
 ME BITCH I WILL,1
 You're welcome and I do mean it. You are super cute,0
     No.   I mean parasite in the sense of private companies being an unnecessary  and universally-unwanted bauble imposed on an essential public service by people who put profits before public opinion and democracy.,1
 Not surprising. That I*n C*nnor nigga was on the payroll,1
 He is the worst speaker ever!,1
  Looks like gun control is working out well for your sh*t hole country huh?  How are those gun laws working huh? More shootings and murders by gun than America which has more guns than people in Brazil,0
 Dig up Frankie. Save yourself.,0
 Bono can go away now the 90s are over you sick now,1
 Who CARES??? She broke into HIS home and shot him. She is the one. That needs to be held fully accountable for her actions.,0
" Omg xD The worst (or the best, in my case is the best cuase it made me laught) part was her asking is he dead? does that hurts? poor thing..."" and the rest standin there like ""....nope he is no suffering"" ""so he is dead!"" ""...yeah, pretty dead""""",0
 You are low class asshole. You wear your suits and talk about the 1% or call us deplorable all while you sit behind your antifa and hate filled lying son of a bitch party and call yourself honorable. At least my pappy would be proud of me for being a man and standing true.,1
 You: ‘Are you ever going to listen to a different song?’ Me: ‘No.’ *turns up volume*,0
  You’d also know this isn’t about women at all b/c Democrats don’t call for justice for women assaulted by Democrats when there is both evidence of injury &amp; police reports. You’d know Dems only demand conservatives be found guilty upon accusation. You’d know this is all political. URL,1
