text,label
   You are grossly misinterpreting who is against this. People across all parties condemn this action. Look no further than Bill Davis and Brian Mulroney to see that even conservatives think this is a horrible decision.,0
    I wasn't proposing scare tactics. I really meant what I said. Trump can easily pull the good maga Republicans and can easily steal enough votes from GOP Dem and independents and will bring fresh breath to our rotten politics. Think about it.,1
    Only a liberal would support a liberal that spent a MILLION to get liberals elected to office. #LibFAIL! URL,1
 Notice how everyone avoids this tweet ☝️☝️  They might think you are referring to them. 😂😂  But not me comrade. I stalk everyone. 🤟🤟,0
 It’s so weirdly vicious and bitter to extrapolate from ‘everyone should have access to decent healthcare’ to ‘Liberals think all criminals should be free.’  It reveals a pretty brutalist and impenetrable mind.,1
 What the fuck game are you watching?,0
 He is all grown up😭😭😭,0
#Health &amp #Nature under threat from #UK #US  URL,0
  Why didn't Kavanaugh need terms? Guilty people: those are the ones that need terms.  Let me clue you in: they're worried that she is going to make a terrible impression and will not be believable. They're trying to manage that concern.,0
   don’t perpetuate colonialism. If you are going to talk about #puertorico you must have Puerto Ricans in the panel! Jeezuz.fucking.christ! How difficult can that be? #diásporaenresistencia URL,0
An Anonymous message to #Antifa #Q #QAnon #TheGreatAwakening #CommieClowns #ResistanceRises #Resistance URL,0
 Antifa has no place in society!,0
  has two votes in our home!  West Texas is stoked about him!  He is inspiring!  He can do this!,0
 Why? Why are liberals so trashy?,1
 Grape!,0
 HELLO SOMEBODY NEED HYUKJAE NOW SHE IS IN DANGER BY WATCHING YOUR FANCAMS,0
 He never did show much intelligence.,0
 Yes I saw this and I will say tapper kept basket her and she kept coming back with stupid answers And he finally gave up I don’t think he is a big fan of her policies he’s not that stupid please,1
 If you go by anything other than he or she you are fucked in the head.,1
 Are you sure she was't just thinking about herself.,0
 URL It's a guy. Guy looks like a Sheila. #QANON #MAGA #GREATAWAKENING -Crocodile Dundee URL,0
   Here's the problem...if you go back to Fast and Furious you have proof that the ATF was looking to influence gun control in the US. It may be preposterous that the government would fake Sandy Hook isn't facilitating a drug war somewhat similar?,0
 All you need to know is he is empty inside,1
 Oh dear. I’m so sorry you are having migraine. I have them as well. Sending up prayers for you. ❤️😊🌹,0
" My sister by far. She is the kindest, sweetest person alive. Use to be my grandma but she passed in May. That woman was a saint. Even had a song written about her, My mom's a saint"". Written by her children of course. URL",0
 The Liberals are mentally unstable!!,1
  Who authorized a search warrant of mr Jean home?  Racist what about her drug test. This is premediated murder. He will not be slandered. He is the victim.,1
 What would this line putz know about what conservatives think?,0
 Dude.. Why r u trolling Ash rock z? 😁.. He is our guy.. Just in a hurry to see bjp govt in state.,0
  She’s said before that she will always be praying for him even tho she can’t do anything. I’m sure she is heart broken as well at the events,0
   Which one is it? Is there an active threat that you could be shot that is driving the need for gun control?  Or is the idea that the threat exists hypothetical so I have an excuse to carry a big scary gun?,0
 Get a life!,0
 Containers of Hurricane Donations Found Rotting in Puerto Rico Parking Lot URL,0
           Followed All #Fantastic #MAGA #Patriots ❣ Look forward to you following back. Thank you  &amp have a wonderful day 🇺🇸🙏💕,0
 The suicide rate in America is similar to other countries that have strict gun control.They use other URL the U.K. jumping from cliffs and bridges is a common method.,0
 Are you joining ANTIFA?,0
  Apparently durbin has amnesia,0
5/5 Canada has regulated firearms since the last quarter of the 19th century. Those laws have probably contributed to Canada having only 1% as many handguns in circulation as in the US.  URL,0
   i have heard he is making waves,1
 It’s Anita Hill versus Clarence Thomas all over again. I hope this confirmation process has the same end result.  #MAGA 😊👍🏼👏🏼🙏🏼✌🏼👮🏻👩🏻‍✈️🇺🇸🇵🇷,0
  Boi if you don't,0
3rd time in my teacher career that I’ve had a parent tell me that he/she is praying for me. I always consider that a win 👏🏻👏🏻 #teacherlife #prayalloftheprayers URL,0
 you are most welcome!!! #WhysJamesCryin???,0
  Funny watching these liberals all of a sudden do a 180 on being transparent.  Warner had no problems with leaks.  Now when the truth is out he has issues.    Its over.  Some people are in big trouble.  Warner is likely one of them.,0
 Brown like you,0
           You ladies always make me smile..if you know what I mean 😛,0
#ThursdayThoughts- FUCK liberals. Forever.,1
 Did you have to scalp Custer ?,0
 Once again it's been proven that all gun control laws are intended to disarm the law abiding citizens and subvert the #2A. Criminal *don't* care about gun laws.,1
"    Nothing abusive should ever be done to anyone!  Including the women and people of this country she is putting under horrible stress worrying about what she is going to do.  This should have been an easy NO"" from her if she is who she says she is.  And I agree with you Gabby!""",0
  Mxm nigger thinks we give a fuck URL,1
  She is a fake. Vote her out. Now she wants sympathy.,1
  Ask Antifa - Which one they like &amp respect,0
10kids from different women from this American jobless men? Nigerian men you are the bomb!!!,1
 By banning ammunition guns are still legal. Why not instate gun control to keep 24 /7 watch on all firearms.,0
   Dont have anything to do with Trump or any conservatives. Refuse to trade with them in business,0
   got him signing my book......he is a cute URL,0
 This Russian agent is a DISGRACE. Hey old creep  you are going to die in prison. You and Trump sold America to the Russians and it’s time you do the time for your years of crimes. Scumbag.,1
  Wow more Salinsky tactics,0
 What insanely ridiculous bullshit.,0
 Nhs is only the way it is because we have a over populated country  Conservatives have privertised were nhs buys from,0
 We shouldn’t be surprised. These same pigs worked with neonazis to unmask antifa protestors. And the local coverage by shit journos like  didn’t cover that AT ALL. We had to rely on  for investigative coverage URL,1
  Gun control anyone? #DisarmHate,0
  I’m not for gun control....practice reading comprehension first,0
  I am beginning to believe that all liberals are sociopaths. None of the people here believe in rule of law. You have to have evidence of a crime to go any further #ConfirmBrettKavanaughNow,0
  Because 45% of Americans are too lazy to vote.  Non-voters skew liberal. And too many liberals who do vote throw their vote away on 3rd party losers. Next question?,1
 I can't wait to see his MAGA tat across his chest with a picture of Mueller.,0
"  I'm sure he doesn't call his gated community's private security firm Bull Connors"" though. It's funny: Now liberals LOVE privatization of police!""",1
  Wonder how many children he molested,1
  You are amazing. I admire you so much for always being able to raise above the ugliness &amp hatred. You show us what grace is.,0
  Oh you are in England?  Your views on gun control stopped mattering in 1776.,1
      This is the ANTIFA party &amp all of a sudden they expect us to believe they care about anyone besides themselves. Nope.,1
Antifa Caught Off Guard After Getting Confronted By The Last Person They... URL via ,0
 Ouch!,0
  Wonder if he apologized to Diamond and Silk for calling them a “minstrel show?”  He should have been fired but there he is making faces.,1
 Which is why it’s awesome that Kavanaugh didn’t shake that gun control dads hand.  Sorry for kid was killed by a gun but it’s not the future judges fault it happened...... omg white people in cities are silly,1
 John Podesta is a spirit cooking pedo. Here's a photo of him and Valerie Jarrett in a rather compromising situation.  #MAGA #qanon #DrainTheDeepState #DrainTheSwamp URL,1
  Somebody's terrified.  What will happen when the #American public knows the #truth about what you've been doing? #DrainTheDeepState   #MAGA #Trump2020 #KAG  URL,0
