text,label,label_text
7 ) alt-right defeatest in nature . ( i'm a member ) . trump's winning drove our winning enthusiasm . but too,1,incitement
: chicago is fast approaching 600 homicides for the year and most are black on black . suggestions from me ; leave the demokk,1,stereotypical
: ernst zndel : the hitler we loved and why via,1,incitement
: let's be a white resister : because the beauty of white aryan woman must not perish from the earth ...,1,incitement
: most dangerous cities in america all have heavily non-white populations via,1,stereotypical
: muslim gangs want 2 kill those who tell truth ? kill those who worship jesus christ ? kill those who draw,1,stereotypical
: no campus ( or country ) for white men #waronwhites #maga #ancap,1,white_grievance
: white genocide in the united states of america a 100 year history,1,white_grievance
: zuckerberg's dream : the jewish ruled anti-white racist social network .,1,white_grievance
a wall is meaningless once amnesty is granted . in time they will tear down the wall like they are tearing down statues . #notrumpamnesty,1,white_grievance
a white ethnostate would be very safe . great for raising white children .,1,incitement
absolute proof jews enemyof white race !,1,incitement
adolf #hitler speaking on #economics : #nazi #whitepower #whitepeople #ows #oo #occupy #banksters,1,incitement
aka make america white again,1,incitement
all white . all . white . and  by the way  america is already safe . safer every year .,1,incitement
alright who tf let the black kid sit at the front of the bus,1,incitement
american is white and christian you meant  love .,1,incitement
american white for ever ... usa,1,incitement
amna  you hate whites . why do you live in a white country ? please repatriate yourself to your country of origin .,1,white_grievance
and stats show he'll likely shoot a black man  so all you white hostages can just leave .,1,threatening
and the kicker 70 % of the agents are white . know the facts before you idiots make false statement . take white selves back to europe .,1,incitement
anglin has provided a platform for dehumanizing white women and his fan,1,white_grievance
antifa & other leftists are the ones constantly defending violent muslims & is,1,stereotypical
as it should be . all that is happening to europe today  hitler foresaw . he also knew the jewish plan to destroy whites .,1,incitement
ban islam and hate religions like islam simple,1,stereotypical
behind mongrelization of white,1,white_grievance
biggest perpetrators of #whitegenocide are white people .,1,white_grievance
black  hispanic  gay  trans  asian  not a white student union  it's why conservatism is useless  they watched as the left destroyed whiteness,1,white_grievance
black on white crime vs white on black crime ! #rt #stopislam #makedclisten #wakeupamerica,1,stereotypical
blacks are just as prejudiced as whites then . blacks don't want to live in black neighborhoods either .,1,white_grievance
blood & honour - white aryan resistance t-shirt from the white resister va,1,incitement
can ice come into classrooms and arrest ? ? ? ! ! ? ? ! ! ? ? ... pleaseee ! ! !,1,threatening
charity gives them less incentive to help themselves . white race = ruined . good job .,1,white_grievance
come to america because of prosterity = white america !,1,incitement
come to america legally with respect for our laws  tax / debt payers  and citizens ! and if you did not then respect our laws by leaving !,1,stereotypical
conservatism is dead . we're going to have white liberty or white fascism . and i choose liberty .,1,incitement
continue staying white and christian . it has been helpful to your growth in america . keep your soul white and pure !,1,incitement
cuckservatives : trump and white identity politics : is trump mainstreaming white identity politics ?,1,other
democrats in white hoods have hung white republicans from nooses before  you don't scare us .,1,white_grievance
diverstiy is a code word for white genocide,1,white_grievance
do you want to save the #whiterace the wise ( #wei #white ) from #whitegenocide ?,1,white_grievance
don't reform anything . it's simple follow the laws on the books . come here legally or get deported . can't wait for 2018,1,threatening
elder  if you keep tweeting logic and facts like you are doing you will be called a white supremacist-doesn't matter not white-dems nuts .,1,white_grievance
enforce our laws = they've got to go backmerit-based = less third-world #jointaddress,1,stereotypical
every positive global development in the past 1000 + years has been introduced by whites . that is not accidental .,1,inferiority
fair is codename for white trash,1,other
four jewish media moguls drove us into ww 2 :,1,stereotypical
from china to india to egypt to meso america  all ancient white civilizations were destroyed by diversity .,1,white_grievance
fuhrer's birthday today 20th april . pl gather near city centre churches with swastika flags & slogans heil hitler .,1,incitement
globalization = white genocide . usa next on the list ! never in america . keep your guns !,1,white_grievance
good fences make good neighbors and locks keep honest people honest ! #maga build the wall,1,incitement
good to see the former executive director of the south carolina republican party out in support of the #confederateflag #infowars,1,incitement
happy birthday uncle adolf ! how i wish you were still with us .,1,incitement
he needs more food  and white women,1,incitement
